animal_id,recording_date,study_guess,n_beats,heart_rate_bpm,rr_mean_ms,rr_std_ms,r_amplitude_mv,qrs_duration_ms,j_wave_amplitude_mv,t_wave_amplitude_mv,qt_ms,qtc_ms,qtc_formula,qt_std_ms,qrs_std_ms,r_amplitude_std_mv,rr_cv,cluster_k2,cluster_k5,cluster_hier_k2,cluster_hier_k5,cluster_gmm_k2,cluster_gmm_k5
249,2024-12-19,chronic,173,507.10038818731266,118.31976744186046,1.433543009342769,0.1956062627031226,5.0,0.018867414624135808,0.004677686837071878,87.67647058823529,80.60359371927669,Mitchell,3.857832946552835,0.41314967718797635,0.011987931690932851,0.012115836942015443,0,0,1,1,1,4
250,2024-12-19,chronic,175,516.9084517502599,116.07471264367815,6.3135915118275365,0.18087251391343895,5.0,0.021798074000085245,0.028756322134618435,77.75449101796407,72.1699948357335,Mitchell,6.848152565814949,0.4475441192492122,0.01677439730489487,0.054392480222705916,0,0,1,3,1,4
251,2024-12-20,chronic,162,522.6141527807833,114.80745341614907,4.163105103090587,0.24233548718763942,4.0,0.011415027880923101,0.0435602586262995,70.52258064516128,65.81776856544205,Mitchell,3.693334613835149,0.3411627280431021,0.012082400777595922,0.036261627439817375,0,4,1,3,1,4
252,2024-12-20,chronic,184,560.2612511480763,107.09289617486338,22.079952217288255,0.15006633536673147,6.0,0.09198152185451479,0.017050318954756886,62.06153846153846,59.97112632243775,Mitchell,10.013860586514765,0.9361113615787691,0.016198394180599086,0.20617569424246102,0,4,1,3,1,0
253,2024-12-20,chronic,185,524.7896563198175,114.33152173913044,0.6806344433148143,0.2828467277976943,6.0,0.05721847302509921,0.02509144252607958,50.15,46.90163098464004,Mitchell,5.0247187724427285,0.46599755173483026,0.025622374485212013,0.0059531652597768605,0,4,1,3,1,0
254,2024-12-20,chronic,174,504.9129292732756,118.83236994219654,1.0840780251774644,0.3445799417341752,6.0,0.06862782291422116,0.030465668911306046,73.52121212121212,67.44430430201912,Mitchell,6.008721180843763,0.46545275466997227,0.015725825077756425,0.009122750187552356,0,0,1,3,1,4
255,2024-12-20,chronic,253,544.7078319763672,110.15079365079364,7.3550453835921745,0.21574122974686175,6.0,0.06224861709656496,0.019260228473146693,73.875,70.38881899931383,Mitchell,4.389500262058005,0.4470519228084664,0.022071825291810936,0.06677251374973803,0,0,1,3,1,4
256,2024-12-20,chronic,136,494.02293242254206,121.45185185185186,1.3860634610965126,0.33090925555107137,6.0,0.06709177374911116,0.025821577372159128,77.5040650406504,70.3270517017728,Mitchell,6.413834923192563,0.43245352071828563,0.024264007101305267,0.011412452259577287,0,0,1,3,1,4
257,2024-12-20,chronic,178,560.6588533417802,107.01694915254237,0.7498073712566149,0.3912352488068429,6.0,0.10896625001027611,0.015196651376127114,63.8159509202454,61.6883227144315,Mitchell,5.073824456449026,0.2913805027838984,0.02461903398685831,0.007006435683265803,0,4,1,3,1,4
258,2024-12-20,chronic,236,533.2224029043604,112.52340425531915,5.284480291501129,0.29539551513056134,5.0,0.06708386070854576,0.05701798283734834,69.20258620689656,65.23803833981952,Mitchell,1.458633720369352,0.46428909026724224,0.01938763678817577,0.04696338798558278,0,4,1,3,1,4
259,2024-12-20,chronic,192,498.9767927896547,120.24607329842932,26.049086715476008,0.17759762735639878,6.0,0.07779290424229,0.017446961067481163,72.93888888888888,66.51562736693012,Mitchell,9.32418246533192,0.5273665722434034,0.01743724821381554,0.21663149573979698,0,0,1,3,1,4
260,2024-12-20,chronic,164,551.4208389715833,108.80981595092024,0.5937134367093124,0.3030707205171098,6.0,0.07045748723341358,0.020026170331560247,52.986666666666665,50.79635638588552,Mitchell,3.8337719815168954,0.3524536884251207,0.0329333334525144,0.005456432689649184,0,4,1,3,1,0
