animal_id,time_s,mv
117,0.781,-0.382765
117,0.782,-0.321384
117,0.783,-0.26952
117,0.784,-0.229302
117,0.785,-0.201233
117,0.786,-0.18522
117,0.787,-0.179762
117,0.788,-0.180648
117,0.789,-0.180882
117,0.79,-0.172532
117,0.791,-0.149828
117,0.792,-0.112011
117,0.793,-0.066088
117,0.794,-0.029555
117,0.795,-0.027319
117,0.796,-0.076863
117,0.797,-0.170408
117,0.798,-0.273345
117,0.799,-0.344121
117,0.8,-0.358681
117,0.801,-0.320498
117,0.802,-0.252882
117,0.803,-0.183149
117,0.804,-0.130279
117,0.805,-0.101377
117,0.806,-0.093932
117,0.807,-0.099161
117,0.808,-0.105855
117,0.809,-0.105886
117,0.81,-0.100195
117,0.811,-0.101092
117,0.812,-0.127274
117,0.813,-0.192863
117,0.814,-0.296667
117,0.815,-0.418678
117,0.816,-0.526891
117,0.817,-0.591237
117,0.818,-0.596957
117,0.819,-0.549748
117,0.82,-0.470143
117,0.821,-0.381874
117,0.822,-0.302043
117,0.823,-0.238145
117,0.824,-0.191388
117,0.825,-0.160845
117,0.826,-0.143918
117,0.827,-0.134773
117,0.828,-0.125359
117,0.829,-0.110297
117,0.83,-0.092683
117,0.831,-0.086229
117,0.832,-0.110568
117,0.833,-0.180628
117,0.834,-0.295548
117,0.835,-0.434233
117,0.836,-0.561587
117,0.837,-0.64312
117,0.838,-0.659836
117,0.839,-0.614603
117,0.84,-0.527433
117,0.841,-0.424356
117,0.842,-0.326906
117,0.843,-0.247313
117,0.844,-0.190001
117,0.845,-0.155158
117,0.846,-0.139924
117,0.847,-0.137273
117,0.848,-0.13602
117,0.849,-0.125437
117,0.85,-0.10402
117,0.851,-0.085906
117,0.852,-0.097271
117,0.853,-0.161926
117,0.854,-0.284368
117,0.855,-0.441691
117,0.856,-0.590693
117,0.857,-0.68717
117,0.858,-0.706246
117,0.859,-0.651424
117,0.86,-0.548325
117,0.861,-0.429415
117,0.862,-0.320244
117,0.863,-0.234854
117,0.864,-0.179565
117,0.865,-0.157279
117,0.866,-0.166422
117,0.867,-0.196602
117,0.868,-0.228335
117,0.869,-0.241848
117,0.87,-0.23129
117,0.871,-0.213799
117,0.872,-0.224969
117,0.873,-0.300768
117,0.874,-0.454733
117,0.875,-0.664062
117,0.876,-0.875445
117,0.877,-1.029763
117,0.878,-1.090669
117,0.879,-1.058714
117,0.88,-0.964295
117,0.881,-0.847633
117,0.882,-0.740373
117,0.883,-0.65856
117,0.884,-0.605959
117,0.885,-0.580005
117,0.886,-0.575078
117,0.887,-0.58358
117,0.888,-0.598204
117,0.889,-0.6149
117,0.89,-0.625332
117,0.891,-0.58438
117,0.892,-0.367405
117,0.893,0.211775
117,0.894,1.266202
117,0.895,2.684805
117,0.896,4.152194
117,0.897,5.33914
117,0.898,6.067149
117,0.899,6.328629
117,0.9,6.215908
117,0.901,5.849924
117,0.902,5.344289
117,0.903,4.792754
117,0.904,4.260242
117,0.905,3.777371
117,0.906,3.348027
117,0.907,2.966353
117,0.908,2.631902
117,0.909,2.358419
117,0.91,2.173646
117,0.911,2.107639
117,0.912,2.176236
117,0.913,2.368377
117,0.914,2.637979
117,0.915,2.907476
117,0.916,3.09504
117,0.917,3.150939
117,0.918,3.069805
117,0.919,2.873108
117,0.92,2.588492
117,0.921,2.246549
117,0.922,1.887845
117,0.923,1.561462
117,0.924,1.310809
117,0.925,1.158449
117,0.926,1.100508
117,0.927,1.112895
117,0.928,1.165042
117,0.929,1.231479
117,0.93,1.295302
117,0.931,1.349081
117,0.932,1.397712
117,0.933,1.455471
117,0.934,1.532742
117,0.935,1.623685
117,0.936,1.70518
117,0.937,1.744012
117,0.938,1.707256
117,0.939,1.574577
117,0.94,1.348922
117,0.941,1.060836
117,0.942,0.763316
117,0.943,0.516444
117,0.944,0.367596
117,0.945,0.337895
117,0.946,0.420386
117,0.947,0.586632
117,0.948,0.795978
117,0.949,1.005757
117,0.95,1.1829
117,0.951,1.312784
117,0.952,1.398741
117,0.953,1.452576
117,0.954,1.483139
117,0.955,1.48899
117,0.956,1.458216
117,0.957,1.375717
117,0.958,1.232863
117,0.959,1.032292
117,0.96,0.787502
117,0.961,0.522105
117,0.962,0.269125
117,0.963,0.067006
117,0.964,-0.048246
117,0.965,-0.052155
117,0.966,0.061314
117,0.967,0.277331
117,0.968,0.561704
117,0.969,0.865933
117,0.97,1.138944
117,0.971,1.343717
117,0.972,1.467665
117,0.973,1.519046
117,0.974,1.513326
117,0.975,1.459579
117,0.976,1.356225
117,0.977,1.197706
117,0.978,0.984273
117,0.979,0.727048
117,0.98,0.447778
117,0.981,0.175231
117,0.982,-0.060359
117,0.983,-0.230472
117,0.984,-0.30756
117,0.985,-0.267948
117,0.986,-0.102677
117,0.987,0.172118
117,0.988,0.514896
117,0.989,0.868855
117,0.99,1.177572
117,0.991,1.401039
117,0.992,1.525368
117,0.993,1.559741
117,0.994,1.522119
117,0.995,1.424736
117,0.996,1.270866
117,0.997,1.062985
117,0.998,0.811122
117,0.999,0.533538
117,1.0,0.252272
117,1.001,-0.011289
117,1.002,-0.236649
117,1.003,-0.399159
117,1.004,-0.467813
117,1.005,-0.414288
117,1.006,-0.227861
117,1.007,0.074767
117,1.008,0.449862
117,1.009,0.837865
117,1.01,1.180526
117,1.011,1.434904
117,1.012,1.580111
117,1.013,1.61686
117,1.014,1.559393
117,1.015,1.424681
117,1.016,1.22784
117,1.017,0.984346
117,1.018,0.712279
