animal_id,recording_date,source_file,window_source,window_start,window_end,rule_used,start_annotation,end_annotation,n_beats,heart_rate_bpm,rr_mean_ms,rr_std_ms,r_amplitude_mv,qrs_duration_ms,j_wave_amplitude_mv,t_wave_amplitude_mv,rt_interval_ms,qt_ms,qtc_ms,qt_std_ms,qrs_std_ms,r_amplitude_std_mv,rr_cv,annotated_window_HR,annotated_window_rr_std,overrode_inrange_annotation,status,reason
124,2024-11-13,2024_11_13_124.txt,annotated,25349,41249,A_same_*,#* ecg baseline,#* ecg baseline stop,132,496.7,120.81,9.77,0.2224,6.0,0.0376,0.0032,77.0,79.01,71.88,18.70088594884766,1.3722664865387917,0.11498402136956651,0.0808,496.65108050044233,9.765807307458623,False,OK,passed gate
116,2024-11-14,2024_11_14_116.txt,annotated,38804,50804,A_same_*,#* ecg baseline,#* ecg baseline end,105,530.5,113.1,1.27,0.2381,6.0,0.0408,0.0485,76.0,80.47,75.67,4.6412178941419615,0.4910513632749223,0.025044859160663686,0.0112,530.5220200646149,1.265825880825474,False,OK,passed gate
117,2024-11-14,2024_11_14_117.txt,annotated,36349,56699,B_cross,#* ecg baseline,#2 ecg baseline end,114,336.2,178.47,171.37,0.7962,9.0,0.2849,0.2176,56.0,56.25,42.11,23.60024977828443,42.849351501124545,1.1901923997665314,0.9602,336.1927902018149,171.3692270464806,False,NEEDS_REVIEW,
120,2024-11-14,2024_11_14_120.txt,annotated,29899,47249,A_same_*,#* ecg baseline,#* ecg baseline end,27,93.1,644.54,654.42,0.6807,6.0,0.3795,0.4558,40.0,52.12,20.53,14.219217764917795,2.4648295306946917,0.2093807010006853,1.0153,93.08986752595776,654.4202460663473,False,NEEDS_REVIEW,
121,2024-11-14,2024_11_14_121.txt,annotated,53999,67499,A_same_*,#* ecg baseline,#* ecg baseline end,26,124.8,480.72,324.21,0.4535,6.0,0.0971,0.0117,69.0,60.64,27.66,18.53579665338821,2.1629751590024187,0.03620773939029778,0.6744,124.81278082875686,324.2074335976891,False,NEEDS_REVIEW,
122,2024-11-14,2024_11_14_122.txt,annotated,27249,41599,A_same_*,#* ecg start,#* ecg stop,132,551.7,108.76,5.01,0.3829,6.0,0.0803,0.017,65.0,67.71,64.93,10.998570851819213,0.375,0.03434085650186116,0.0461,551.656372824256,5.013569373469905,False,OK,passed gate
126,2024-11-15,2024_11_15_126.txt,annotated,48449,78449,D_single_30s,#* ecg baseline,,225,452.4,132.62,77.78,0.3001,14.0,0.1246,0.0279,40.0,65.22,56.63,15.24935569593516,28.275184289492096,1.0683618766021004,0.5865,452.41862187363245,77.78476528808508,False,OK,passed gate
127,2024-11-15,2024_11_15_127.txt,annotated,178449,190949,A_same_*,#* ecg baseline,#* ecg baseline end,115,559.7,107.2,19.83,0.1465,5.0,0.0301,0.0289,58.0,64.2,62.0,10.1853487784878,0.6346732408505672,0.03441269376527916,0.185,559.6923328696506,19.83434931688195,False,OK,passed gate
128,2024-11-15,2024_11_15_128.txt,annotated,25155,40705,A_same_*,#* ecg baseline,#* ecg baseline end,144,553.6,108.38,1.14,0.3725,6.0,0.0559,0.0121,64.0,66.69,64.06,7.020092545430241,0.4530656579071883,0.020113379270576333,0.0106,553.584102200142,1.1440173649516614,False,OK,passed gate
129,2024-11-15,2024_11_15_129.txt,annotated,50699,65199,A_same_*,#* ecg baseline,#* ecg baseline end,127,524.6,114.37,17.85,0.272,6.0,0.0862,0.0411,58.0,62.52,58.46,6.2184616560139965,0.5484044519862147,0.02172655179106728,0.1561,524.5992644507668,17.85350794750841,False,OK,passed gate
131,2024-11-18,2024_11_18_131.txt,annotated,23249,53249,D_single_30s,#* ecg baseline,,230,462.0,129.88,62.26,0.5712,7.0,0.1419,0.0744,63.0,65.15,57.17,17.93977617796402,15.555420847753,0.3358801871360827,0.4793,461.95743536294253,62.255621059322486,False,OK,passed gate
132,2024-11-18,2024_11_18_132.txt,annotated,154399,166049,A_same_*,#* baseline,#* baseline end,110,565.7,106.06,4.12,0.3249,6.0,0.0301,0.0324,64.0,66.57,64.64,6.762935233716392,0.3500761939383121,0.018999045699618737,0.0388,565.7439446366782,4.118240505238545,False,OK,passed gate
133,2024-11-18,2024_11_18_133.txt,annotated,36699,66899,A_same_*,#* ecg baseline,#* ecg baseline end,280,557.3,107.67,0.98,0.3518,6.0,0.0742,0.0442,66.0,71.13,68.55,2.1926319091467428,0.3226387836947783,0.019570270577676376,0.0091,557.2569906790945,0.9812323085281863,False,OK,passed gate
134,2024-11-18,2024_11_18_134.txt,annotated,255199,342799,A_same_*,#* ecg baseline,#* ecg baseline end,873,597.8,100.36,17.0,0.8395,6.0,0.1888,0.1484,63.0,70.29,70.17,11.920484364053232,1.672058528305531,1.8861876627625116,0.1694,597.8472015906026,17.002091152287736,False,OK,passed gate
135,2024-11-18,2024_11_18_135.txt,annotated,78449,98849,A_same_*,#* ecg baseline,#* ecg baseline end,175,515.0,116.51,0.62,0.3584,6.0,0.0821,0.0453,67.0,70.72,65.52,4.900071159745539,0.4401236551609508,0.026961745608500128,0.0053,514.9960536700868,0.6152881409380309,False,OK,passed gate
136,2024-11-18,2024_11_18_136.txt,annotated,61799,91799,D_single_30s,#* ecg baseline,,297,595.7,100.72,1.41,0.3786,6.0,0.0198,0.0556,65.0,80.65,80.36,13.503508316067542,1.1695037238037236,0.06375946268122124,0.014,595.6932984503925,1.41095445971961,False,OK,passed gate
137,2024-11-18,2024_11_18_137.txt,annotated,41149,58999,A_same_*,#* ecg baseline,#* ecg baseline end,170,569.9,105.28,0.72,0.3207,5.0,0.022,0.0235,65.0,71.63,69.81,7.854852626685308,0.31495903222084426,0.02904094150291074,0.0068,569.9190647482014,0.7151797729493989,False,OK,passed gate
138,2024-11-18,2024_11_18_138.txt,annotated,46649,63799,A_same_*,#* ecg baseline,#* ecg baseline end,152,530.6,113.07,1.05,0.1199,4.0,0.0251,0.0383,70.0,74.07,69.65,4.357591174690864,0.4741647548744009,0.01966936883150812,0.0093,530.6313693334895,1.052611595023504,False,OK,passed gate
139,2024-11-18,2024_11_18_139.txt,annotated,29299,61499,A_same_*,#* ecg baseline,#* ecg baseline end,368,685.6,87.51,26.64,0.2667,6.0,-0.0091,0.1094,55.0,59.84,63.96,3.3780611024865235,0.5021996677869508,0.012801996071987348,0.3044,685.5968615729498,26.636680591563437,False,NEEDS_REVIEW,
140,2024-11-18,2024_11_18_140.txt,annotated,74849,91499,A_same_*,#* baseline,#* baseline end,159,574.4,104.46,4.27,0.2089,6.0,0.0091,0.0217,68.0,74.31,72.71,12.795618468995979,0.5563905750377645,0.021178926980725273,0.0409,574.4062045564712,4.273447774530717,False,OK,passed gate
141,2024-11-18,2024_11_18_141.txt,annotated,25099,102949,A_same_*,#* ecg baseline,#* ecg baseline end,635,489.6,122.55,17.05,0.3597,6.0,0.0807,0.0061,73.0,77.3,69.83,11.352083806113338,0.5851299575398533,0.06818735802592467,0.1391,489.6067958041058,17.049277175249514,False,OK,passed gate
142,2024-11-18,2024_11_18_142.txt,annotated,22099,41749,A_same_*,#* ecg baseline,#* ecg baseline end,170,517.0,116.05,3.98,0.5104,6.0,0.027,0.0179,76.0,80.11,74.36,8.889233594387221,0.39548713180509204,0.02573720035544211,0.0343,517.0303895574139,3.9833143816358896,False,OK,passed gate
143,2024-11-19,2024_11_19_143.txt,annotated,41899,71299,A_same_*,#* ecg baseline,#* ecg baseline end,271,553.6,108.39,2.87,0.238,5.0,-0.002,0.0423,65.0,71.44,68.62,6.866778935964781,0.39939753775441583,0.014334714128750542,0.0264,553.5622757560226,2.865100001282364,False,OK,passed gate
144,2024-11-19,2024_11_19_144.txt,annotated,31349,109099,A_same_*,#* ecg baseline,#* ecg baseline end,756,583.5,102.83,7.89,0.2856,6.0,0.0957,0.046,65.0,70.4,69.42,6.907860910106113,2.185379418906978,0.08444630856048106,0.0767,583.4921943428307,7.885197405089987,False,OK,passed gate
145,2024-11-19,2024_11_19_145.txt,annotated,13349,31349,A_same_*,#* ecg baseline,#* ecg baseline end,133,442.7,135.55,2.49,0.3467,5.0,0.0276,0.0032,65.0,97.52,83.76,4.359808747060654,0.33751535925556286,0.021770508879277794,0.0184,442.6559356136821,2.4877214086545982,False,OK,passed gate
146,2024-11-19,2024_11_19_146.txt,annotated,69549,90999,A_same_*,#* ecg baseline,#* ecg baseline end,145,405.7,147.91,15.35,0.5077,6.0,0.0617,-0.0121,76.0,69.45,57.11,22.07244348967815,0.7545129986054004,0.01930966126983681,0.1038,405.6528475515282,15.349956467647182,False,OK,passed gate
147,2024-11-19,2024_11_19_147.txt,annotated,162749,177249,A_same_*,#* ecg baseline,#* ecg baseline end,127,530.4,113.13,10.05,0.1485,4.0,0.0325,0.0707,76.0,80.18,75.39,2.5527762664727724,0.4192207434586601,0.019982696478779594,0.0888,530.377437912165,10.046280208701429,False,OK,passed gate
148,2024-11-19,2024_11_19_148.txt,annotated,40149,69949,A_same_*,#* ecg baseline,#* ecg baseline end,209,422.0,142.18,8.13,0.4005,6.0,0.0463,-0.0134,46.0,93.4,78.33,12.14383580815381,0.5738055849357896,0.019424501920506213,0.0572,422.0065600378724,8.126540959553358,False,OK,passed gate
149,2024-11-19,2024_11_19_149.txt,annotated,64299,88899,A_same_*,#* baseline ecg,#* baseline ecg end,158,384.8,155.92,6.39,0.4738,6.0,0.0325,-0.0011,71.0,82.28,65.89,17.32555984093927,0.7885655974321576,0.031852746589949535,0.041,384.80392156862746,6.386626051682075,False,NEEDS_REVIEW,
150,2024-11-19,2024_11_19_150.txt,annotated,21549,42049,A_same_*,#* baseline ecg,#* baseline ecg end,163,476.5,125.91,1.84,0.2257,6.0,0.0174,-0.0021,71.0,91.12,81.21,5.060341427711884,0.4347127273033343,0.016619457061212428,0.0146,476.54066774525666,1.8408935028645435,False,OK,passed gate
151,2024-11-26,2024_11_26_151.txt,annotated,64149,86499,A_same_*,#* baseline,#* baseline end,125,343.6,174.63,144.12,0.1128,5.0,0.0408,0.0627,67.0,70.85,53.62,8.594412177179038,9.446234955722288,0.029780301585288074,0.8253,343.585480742588,144.1235619234235,False,NEEDS_REVIEW,
152,2024-11-26,2024_11_26_152.txt,annotated,20749,36399,A_same_*,#* baseline,#* baseline end,149,570.3,105.22,6.12,0.3066,6.0,0.0243,0.0225,69.0,71.57,69.77,9.65343438980176,6.156865957271172,0.06572202303039738,0.0581,570.2543025944002,6.115154077789813,False,OK,passed gate
153,2024-11-26,2024_11_26_153.txt,annotated,30749,68049,A_same_*,#* baseline,#* baseline end,305,489.9,122.46,8.77,0.2731,6.0,0.0327,-0.0065,70.0,89.87,81.21,7.300689614144425,0.5748843271444358,0.035002662804922174,0.0716,489.9406376749308,8.766422960952255,False,OK,passed gate
154,2024-11-26,2024_11_26_154.txt,annotated,19199,39599,A_same_*,#* ecg baseline,#* ecg baseline end,191,562.3,106.71,0.79,0.3329,6.0,0.1087,0.0141,63.0,67.46,65.31,8.209015678441386,0.45264305672420335,0.02531269059887921,0.0074,562.2965374371116,0.7884575285307721,False,OK,passed gate
155,2024-11-26,2024_11_26_155.txt,annotated,21399,37999,A_same_*,#* ecg baseline,#* ecg baseline end,149,537.1,111.72,2.75,0.3159,6.0,0.1485,-0.0108,69.0,70.53,66.73,11.183281951510105,0.4200057243642544,0.028301372505254243,0.0246,537.0751179387928,2.7504867609789145,False,OK,passed gate
156,2024-11-26,2024_11_26_156.txt,annotated,104799,128049,A_same_*,#* ecg baseline,#* ecg baseline end,178,459.8,130.5,12.43,0.1792,4.0,0.0318,0.0046,65.0,96.63,84.59,5.343767892043667,0.5095197637093085,0.019117503311874225,0.0953,459.780067538315,12.43442997459131,False,OK,passed gate
157,2024-11-26,2024_11_26_157.txt,annotated,86899,102649,A_same_*,#* ecg baseline,#* ecg baseline end,152,582.4,103.02,8.22,0.2644,6.0,0.0738,0.0252,65.0,68.07,67.07,5.427323507571707,0.7574831751441072,0.024106801081780437,0.0798,582.4119310876832,8.216625583677278,False,OK,passed gate
158,2024-11-26,2024_11_26_158.txt,annotated,23649,50699,A_same_*,#* baseline,#* baseline end,234,520.6,115.26,1.4,0.2582,6.0,0.0695,0.0042,67.0,68.56,63.86,11.634876902139856,0.42356948206314876,0.02807618207462967,0.0121,520.5734500093092,1.3966544944344805,False,OK,passed gate
159,2024-11-26,2024_11_26_159.txt,annotated,28299,55349,A_same_*,#* baseline,#* baseline end,229,506.7,118.42,9.24,0.2856,6.0,0.0372,0.0425,75.0,75.33,69.23,7.86030349976028,4.944607596450295,0.052501481657528014,0.078,506.68543279380714,9.239690448756383,False,OK,passed gate
